sponsor_zip,total,lat,lng,major_city,state
07405,51,40.99,-74.38,Butler,NJ
07407,12,40.91,-74.12,Elmwood Park,NJ
07410,4,40.94,-74.12,Fair Lawn,NJ
07416,3,41.1,-74.59,Franklin,NJ
07417,2,41.01,-74.21,Franklin Lakes,NJ
07420,23,41.03,-74.3,Haskell,NJ
07421,4,41.14,-74.37,Hewitt,NJ
07424,14,40.88,-74.21,Little Falls,NJ
07430,20,41.08,-74.18,Mahwah,NJ
07432,2,40.99,-74.14,Midland Park,NJ
07435,1,41,-74.5,Newfoundland,NJ
07436,33,41.03,-74.24,Oakland,NJ
07438,4,41.01,-74.51,Oak Ridge,NJ
07440,4,40.95,-74.3,Pequannock,NJ
07442,35,41,-74.29,Pompton Lakes,NJ
07444,1,40.97,-74.3,Pompton Plains,NJ
07446,34,41.06,-74.15,Ramsey,NJ
07450,5,40.98,-74.11,Ridgewood,NJ
07452,2,40.96,-74.12,Glen Rock,NJ
07457,3,40.99,-74.31,Riverdale,NJ
07461,2,41.2,-74.6,Sussex,NJ
07463,35,41.01,-74.12,Waldwick,NJ
07465,4,41.05,-74.29,Wanaque,NJ
07470,6,40.95,-74.24,Wayne,NJ
07480,5,41.08,-74.38,West Milford,NJ
07481,8,41,-74.16,Wyckoff,NJ
07501,190,40.91,-74.17,Paterson,NJ
07502,100,40.92,-74.19,Paterson,NJ
07503,121,40.9,-74.15,Paterson,NJ
07504,8,40.91,-74.14,Paterson,NJ
07505,12,40.917,-74.174,Paterson,NJ
07506,25,40.96,-74.16,Hawthorne,NJ
07508,26,40.95,-74.19,Haledon,NJ
07512,3,40.9,-74.22,Totowa,NJ
07513,39,40.91,-74.15,Paterson,NJ
07514,49,40.93,-74.14,Paterson,NJ
07522,110,40.92,-74.18,Paterson,NJ
07524,140,40.93,-74.16,Paterson,NJ
07601,152,40.89,-74.05,Hackensack,NJ
07603,8,40.88,-74.03,Bogota,NJ
07604,2,40.86,-74.07,Hasbrouck Heights,NJ
07605,14,40.86,-73.99,Leonia,NJ
07606,1,40.86,-74.05,South Hackensack,NJ
07607,2,40.9,-74.06,Maywood,NJ
07621,29,40.92,-74,Bergenfield,NJ
07624,5,40.97,-73.97,Closter,NJ
07626,2,40.94,-73.95,Cresskill,NJ
07627,1,40.95,-73.96,Demarest,NJ
07628,6,40.95,-73.99,Dumont,NJ
07630,2,40.97,-74.02,Emerson,NJ
07631,206,40.89,-73.97,Englewood,NJ
07642,1,41.01,-74.05,Hillsdale,NJ
07643,6,40.84,-74.04,Little Ferry,NJ
07644,23,40.88,-74.08,Lodi,NJ
07645,1,41.05,-74.05,Montvale,NJ
07646,3,40.93,-74.02,New Milford,NJ
07647,15,41.01,-73.94,Northvale,NJ
07648,1,40.97,-73.94,Norwood,NJ
07650,615,40.85,-74,Palisades Park,NJ
07652,1,40.94,-74.07,Paramus,NJ
07656,1,41.03,-74.04,Park Ridge,NJ
07657,38,40.83,-74.01,Ridgefield,NJ
07660,21,40.86,-74.01,Ridgefield Park,NJ
07662,1,40.91,-74.08,Rochelle Park,NJ
07663,4,40.9,-74.1,Saddle Brook,NJ
07666,11,40.89,-74.01,Teaneck,NJ
07670,2,40.92,-73.96,Tenafly,NJ
07675,3,41.01,-74,Westwood,NJ
07677,1,41.03,-74.05,Woodcliff Lake,NJ
07701,122,40.36,-74.07,Red Bank,NJ
07712,116,40.25,-74.05,Asbury Park,NJ
07716,3,40.4,-74.04,Atlantic Highlands,NJ
07718,1,40.42,-74.09,Belford,NJ
07719,13,40.17,-74.07,Belmar,NJ
07720,9,40.202,-74.013,Bradley Beach,NJ
07723,3,40.25,-74,Deal,NJ
07724,18,40.3,-74.07,Eatontown,NJ
07726,5,40.28,-74.35,Englishtown,NJ
07727,3,40.2,-74.17,Farmingdale,NJ
07728,240,40.2,-74.3,Freehold,NJ
07730,3,40.42,-74.18,Hazlet,NJ
07731,28,40.15,-74.19,Howell,NJ
07733,1,40.38,-74.17,Holmdel,NJ
07734,7,40.44,-74.13,Keansburg,NJ
07735,22,40.44,-74.19,Keyport,NJ
07737,2,40.41,-74.06,Leonardo,NJ
07740,317,40.3,-73.99,Long Branch,NJ
07747,18,40.41,-74.23,Matawan,NJ
07751,2,40.36,-74.26,Morganville,NJ
07753,41,40.22,-74.07,Neptune,NJ
07755,3,40.26,-74.02,Oakhurst,NJ
07760,2,40.37,-74.01,Rumson,NJ
07762,1,40.15,-74.04,Spring Lake,NJ
07764,4,40.29,-74.02,West Long Branch,NJ
07801,674,40.89,-74.55,Dover,NJ
07803,13,40.88,-74.6,Mine Hill,NJ
07821,9,41,-74.7,Andover,NJ
07826,4,41.2,-74.8,Branchville,NJ
07827,1,41.3,-74.8,Montague,NJ
07828,9,40.88,-74.75,Budd Lake,NJ
07830,2,40.72,-74.81,Califon,NJ
07834,13,40.88,-74.49,Denville,NJ
07836,4,40.85,-74.71,Flanders,NJ
07838,3,40.89,-74.91,Great Meadows,NJ
07840,133,40.87,-74.84,Hackettstown,NJ
07843,5,40.94,-74.66,Hopatcong,NJ
07847,20,40.89,-74.62,Kenvil,NJ
07848,1,41.1,-74.68,Lafayette,NJ
07850,4,40.91,-74.67,Landing,NJ
07852,1,40.88,-74.66,Ledgewood,NJ
07853,3,40.79,-74.8,Long Valley,NJ
07856,2,40.92,-74.64,Mount Arlington,NJ
07857,35,40.9,-74.71,Netcong,NJ
07860,85,41.1,-74.8,Newton,NJ
07866,27,40.94,-74.5,Rockaway,NJ
07869,24,40.85,-74.59,Randolph,NJ
07871,9,41.05,-74.62,Sparta,NJ
07874,6,40.92,-74.74,Stanhope,NJ
07876,20,40.85,-74.65,Succasunna,NJ
07882,5,40.8,-75,Washington,NJ
07885,34,40.93,-74.59,Wharton,NJ
07901,71,40.71,-74.36,Summit,NJ
07920,21,40.68,-74.54,Basking Ridge,NJ
07921,3,40.66,-74.68,Bedminster,NJ
07922,5,40.68,-74.42,Berkeley Heights,NJ
07924,144,40.73,-74.59,Bernardsville,NJ
07927,2,40.82,-74.46,Cedar Knolls,NJ
07928,3,40.72,-74.41,Chatham,NJ
07930,11,40.78,-74.68,Chester,NJ
07931,5,40.72,-74.66,Far Hills,NJ
07932,2,40.77,-74.4,Florham Park,NJ
07933,5,40.69,-74.47,Gillette,NJ
07936,10,40.82,-74.37,East Hanover,NJ
07940,21,40.76,-74.42,Madison,NJ
07945,7,40.78,-74.59,Mendham,NJ
07946,1,40.68,-74.51,Millington,NJ
07950,22,40.84,-74.48,Morris Plains,NJ
07960,819,40.78,-74.5,Morristown,NJ
07961,1,40.78,-74.49,Convent Station,NJ
07974,45,40.7,-74.4,New Providence,NJ
07980,8,40.68,-74.5,Stirling,NJ
07981,16,40.82,-74.42,Whippany,NJ
08002,29,39.93,-75.02,Cherry Hill,NJ
08004,1,39.75,-74.82,Atco,NJ
08005,39,39.8,-74.3,Barnegat,NJ
08007,1,39.86,-75.05,Barrington,NJ
08008,2,39.6,-74.2,Beach Haven,NJ
08009,4,39.76,-74.93,Berlin,NJ
08010,70,40.06,-74.92,Beverly,NJ
08012,18,39.78,-75.05,Blackwood,NJ
08015,2,39.93,-74.54,Browns Mills,NJ
08016,38,40.07,-74.84,Burlington,NJ
08021,370,39.8,-75,Clementon,NJ
08022,1,40.08,-74.7,Columbus,NJ
08023,1,39.71,-75.45,Deepwater,NJ
08026,1,39.83,-74.97,Gibbsboro,NJ
08028,5,39.7,-75.12,Glassboro,NJ
08030,3,39.89,-75.12,Gloucester City,NJ
08031,18,39.87,-75.09,Bellmawr,NJ
08033,3,39.9,-75.04,Haddonfield,NJ
08034,6,39.91,-75,Cherry Hill,NJ
08036,3,39.97,-74.83,Hainesport,NJ
08037,117,39.6,-74.8,Hammonton,NJ
08043,7,39.84,-74.96,Voorhees,NJ
08046,24,40.03,-74.89,Willingboro,NJ
08048,1,39.96,-74.81,Lumberton,NJ
08049,2,39.85,-75.04,Magnolia,NJ
08050,27,39.7,-74.3,Manahawkin,NJ
08052,20,39.95,-74.99,Maple Shade,NJ
08053,3,39.85,-74.91,Marlton,NJ
08054,6,39.96,-74.92,Mount Laurel,NJ
08055,10,39.86,-74.81,Medford,NJ
08056,1,39.79,-75.25,Mickleton,NJ
08057,2,39.98,-74.94,Moorestown,NJ
08060,8,40.01,-74.79,Mount Holly,NJ
08062,1,39.71,-75.21,Mullica Hill,NJ
08063,2,39.87,-75.18,National Park,NJ
08065,2,40,-75.03,Palmyra,NJ
08066,7,39.83,-75.22,Paulsboro,NJ
08067,1,39.73,-75.42,Pedricktown,NJ
08068,6,39.95,-74.65,Pemberton,NJ
08069,72,39.71,-75.45,Penns Grove,NJ
08070,1,39.63,-75.51,Pennsville,NJ
08075,103,40.03,-74.95,Riverside,NJ
08077,8,40,-75,Riverton,NJ
08078,4,39.85,-75.08,Runnemede,NJ
08079,9,39.5,-75.4,Salem,NJ
08080,3,39.76,-75.12,Sewell,NJ
08081,43,39.74,-74.97,Sicklerville,NJ
08083,1,39.84,-75.03,Somerdale,NJ
08084,12,39.83,-75.02,Stratford,NJ
08085,24,39.8,-75.3,Swedesboro,NJ
08086,2,39.86,-75.18,Thorofare,NJ
08087,10,39.6,-74.4,Tuckerton,NJ
08088,4,39.8,-74.7,Vincentown,NJ
08090,1,39.8,-75.15,Wenonah,NJ
08091,3,39.8,-74.93,West Berlin,NJ
08092,13,39.66,-74.29,West Creek,NJ
08093,17,39.86,-75.13,Westville,NJ
08094,14,39.6,-75,Williamstown,NJ
08096,69,39.83,-75.13,West Deptford,NJ
08098,1,39.6,-75.3,Woodstown,NJ
08102,9,39.95,-75.12,Camden,NJ
08103,40,39.93,-75.11,Camden,NJ
08104,75,39.93,-75.11,Camden,NJ
08105,285,39.95,-75.09,Camden,NJ
08107,17,39.91,-75.08,Oaklyn,NJ
08108,1,39.91,-75.06,Collingswood,NJ
08109,8,39.95,-75.06,Merchantville,NJ
08110,39,39.97,-75.06,Pennsauken,NJ
08201,12,39.42,-74.5,Absecon,NJ
08204,2,38.97,-74.9,Cape May,NJ
08205,12,39.49,-74.47,Absecon,NJ
08210,8,39.1,-74.8,Cape May Court House,NJ
08215,14,39.6,-74.6,Egg Harbor City,NJ
08225,1,39.37,-74.55,Northfield,NJ
08226,2,39.26,-74.61,Ocean City,NJ
08232,124,39.39,-74.51,Pleasantville,NJ
08234,26,39.4,-74.6,Egg Harbor Township,NJ
08240,1,39.6,-74.6,Pomona,NJ
08242,3,39.02,-74.89,Rio Grande,NJ
08244,2,39.32,-74.59,Somers Point,NJ
08247,1,39.05,-74.78,Stone Harbor,NJ
08251,2,39.03,-74.93,Villas,NJ
08260,10,38.99,-74.83,Wildwood,NJ
08302,545,39.4,-75.3,Bridgeton,NJ
08310,1,39.53,-74.9,Buena,NJ
08311,2,39.33,-75.21,Cedarville,NJ
08312,2,39.66,-75.09,Clayton,NJ
08316,1,39.27,-74.96,Dorchester,NJ
08318,2,39.5,-75.2,Elmer,NJ
08322,2,39.62,-75.02,Franklinville,NJ
08326,4,39.53,-74.94,Landisville,NJ
08330,5,39.5,-74.7,Mays Landing,NJ
08332,5,39.4,-75,Millville,NJ
08343,2,39.64,-75.18,Monroeville,NJ
08344,3,39.56,-74.99,Newfield,NJ
08360,78,39.5,-75,Vineland,NJ
08361,2,39.45,-74.96,Vineland,NJ
08401,232,39.39,-74.45,Atlantic City,NJ
08406,9,39.34,-74.48,Ventnor City,NJ
08501,1,40.15,-74.55,Allentown,NJ
08505,6,40.1,-74.7,Bordentown,NJ
08510,1,40.18,-74.42,Millstone Township,NJ
08512,22,40.32,-74.53,Cranbury,NJ
08515,2,40.11,-74.65,Chesterfield,NJ
08518,3,40.12,-74.81,Florence,NJ
08520,176,40.25,-74.54,Hightstown,NJ
08525,12,40.4,-74.78,Hopewell,NJ
08527,49,40.1,-74.4,Jackson,NJ
08528,3,40.39,-74.62,Kingston,NJ
08530,21,40.37,-74.9,Lambertville,NJ
08533,5,40.04,-74.49,New Egypt,NJ
08534,1,40.33,-74.79,Pennington,NJ
08535,1,40.23,-74.45,Millstone Township,NJ
08536,12,40.34,-74.58,Plainsboro,NJ
08540,20,40.4,-74.7,Princeton,NJ
08542,75,40.35,-74.66,Princeton,NJ
08550,5,40.28,-74.62,Princeton Junction,NJ
08551,7,40.44,-74.84,Ringoes,NJ
08553,1,40.4,-74.64,Rocky Hill,NJ
08554,2,40.11,-74.79,Roebling,NJ
08559,2,40.43,-74.97,Stockton,NJ
08562,4,40.07,-74.6,Wrightstown,NJ
08608,9,40.22,-74.77,Trenton,NJ
08609,491,40.23,-74.74,Trenton,NJ
08610,327,40.2,-74.71,Trenton,NJ
08611,1944,40.18,-74.74,Trenton,NJ
08618,91,40.25,-74.79,Trenton,NJ
08619,29,40.24,-74.7,Trenton,NJ
08620,2,40.17,-74.65,Trenton,NJ
08628,2,40.27,-74.82,Trenton,NJ
08629,298,40.22,-74.73,Trenton,NJ
08638,182,40.26,-74.76,Trenton,NJ
08640,3,40.01,-74.62,Fort Dix,NJ
08648,28,40.28,-74.72,Lawrence Township,NJ
08690,3,40.24,-74.66,Trenton,NJ
08691,1,40.2,-74.6,Trenton,NJ
08701,387,40.07,-74.21,Lakewood,NJ
08722,3,39.93,-74.2,Beachwood,NJ
08723,16,40.05,-74.11,Brick,NJ
08724,25,40.1,-74.11,Brick,NJ
08731,3,39.9,-74.3,Forked River,NJ
08733,30,40.02,-74.32,Lakehurst,NJ
08736,2,40.12,-74.07,Manasquan,NJ
08741,1,39.93,-74.16,Pine Beach,NJ
08742,11,40.08,-74.06,Point Pleasant Beach,NJ
08753,28,39.99,-74.16,Toms River,NJ
08755,12,40,-74.23,Toms River,NJ
08757,13,39.97,-74.26,Toms River,NJ
08758,1,39.8,-74.26,Waretown,NJ
08759,8,39.9,-74.4,Manchester Township,NJ
08804,1,40.65,-75.1,Bloomsbury,NJ
08805,161,40.57,-74.54,Bound Brook,NJ
08807,9,40.59,-74.62,Bridgewater,NJ
08809,21,40.64,-74.93,Clinton,NJ
08810,1,40.37,-74.5,Dayton,NJ
08812,78,40.61,-74.48,Dunellen,NJ
08816,13,40.43,-74.42,East Brunswick,NJ
08817,50,40.52,-74.4,Edison,NJ
08820,6,40.58,-74.37,Edison,NJ
08822,197,40.5,-74.9,Flemington,NJ
08825,3,40.51,-75,Frenchtown,NJ
08827,2,40.66,-74.97,Hampton,NJ
08829,5,40.67,-74.89,High Bridge,NJ
08830,16,40.57,-74.31,Iselin,NJ
08831,28,40.3,-74.4,Monroe Township,NJ
08832,2,40.51,-74.31,Keasbey,NJ
08835,26,40.54,-74.59,Manville,NJ
08837,8,40.52,-74.34,Edison,NJ
08840,10,40.54,-74.35,Metuchen,NJ
08844,11,40.5,-74.7,Hillsborough,NJ
08846,22,40.57,-74.5,Middlesex,NJ
08850,6,40.45,-74.44,Milltown,NJ
08852,5,40.39,-74.54,Monmouth Junction,NJ
08853,1,40.53,-74.75,Neshanic Station,NJ
08854,48,40.55,-74.46,Piscataway,NJ
08857,9,40.4,-74.33,Old Bridge,NJ
08859,8,40.45,-74.31,Parlin,NJ
08861,234,40.52,-74.28,Perth Amboy,NJ
08863,6,40.54,-74.31,Fords,NJ
08865,53,40.7,-75.1,Phillipsburg,NJ
08867,2,40.58,-74.97,Pittstown,NJ
08869,14,40.57,-74.64,Raritan,NJ
08872,16,40.46,-74.34,Sayreville,NJ
08873,84,40.5,-74.52,Somerset,NJ
08876,40,40.59,-74.66,Somerville,NJ
08879,17,40.47,-74.27,South Amboy,NJ
08880,16,40.55,-74.53,South Bound Brook,NJ
08882,66,40.45,-74.38,South River,NJ
08887,1,40.52,-74.79,Three Bridges,NJ
08889,12,40.61,-74.76,Whitehouse Station,NJ
08901,760,40.48,-74.44,New Brunswick,NJ
08902,93,40.44,-74.48,North Brunswick,NJ
08904,12,40.5,-74.43,Highland Park,NJ
10001,14,40.75,-73.99,New York,NY
10002,29,40.72,-73.99,New York,NY
10003,3,40.73,-73.99,New York,NY
10004,1,40.7,-74.02,New York,NY
10005,1,40.705,-74.005,New York,NY
10007,1,40.714,-74.008,New York,NY
10009,6,40.73,-73.98,New York,NY
10010,2,40.73,-73.98,New York,NY
10011,1,40.74,-74,New York,NY
10012,2,40.726,-73.998,New York,NY
10013,1,40.72,-74.01,New York,NY
10016,4,40.74,-73.97,New York,NY
10018,2,40.76,-73.99,New York,NY
10019,9,40.77,-73.99,New York,NY
10022,1,40.76,-73.97,New York,NY
10023,3,40.78,-73.98,New York,NY
10024,3,40.81,-73.97,New York,NY
10025,16,40.8,-73.97,New York,NY
10026,18,40.801,-73.953,New York,NY
10027,11,40.81,-73.96,New York,NY
10029,106,40.79,-73.95,New York,NY
10030,10,40.818,-73.943,New York,NY
10031,47,40.83,-73.95,New York,NY
10032,61,40.84,-73.94,New York,NY
10033,58,40.84,-73.94,New York,NY
10034,16,40.86,-73.93,New York,NY
10035,28,40.8,-73.93,New York,NY
10036,24,40.76,-73.99,New York,NY
10037,5,40.814,-73.937,New York,NY
10038,2,40.71,-74.003,New York,NY
10039,17,40.83,-73.94,New York,NY
10040,26,40.86,-73.93,New York,NY
10128,1,40.78,-73.95,New York,NY
10301,73,40.63,-74.1,Staten Island,NY
10302,98,40.63,-74.11,Staten Island,NY
10303,45,40.63,-74.16,Staten Island,NY
10304,57,40.61,-74.09,Staten Island,NY
10305,43,40.61,-74.08,Staten Island,NY
10306,8,40.57,-74.13,Staten Island,NY
10307,2,40.51,-74.24,Staten Island,NY
10308,1,40.55,-74.14,Staten Island,NY
10309,5,40.54,-74.22,Staten Island,NY
10310,34,40.63,-74.12,Staten Island,NY
10314,23,40.6,-74.15,Staten Island,NY
10451,93,40.82,-73.92,Bronx,NY
10452,93,40.84,-73.92,Bronx,NY
10453,102,40.85,-73.91,Bronx,NY
10454,137,40.81,-73.92,Bronx,NY
10455,171,40.81,-73.91,Bronx,NY
10456,168,40.83,-73.91,Bronx,NY
10457,140,40.85,-73.9,Bronx,NY
10458,187,40.86,-73.89,Bronx,NY
10459,219,40.83,-73.89,Bronx,NY
10460,176,40.84,-73.88,Bronx,NY
10461,67,40.84,-73.84,Bronx,NY
10462,118,40.84,-73.85,Bronx,NY
10463,23,40.89,-73.91,Bronx,NY
10464,2,40.86,-73.79,Bronx,NY
10465,16,40.83,-73.82,Bronx,NY
10466,43,40.89,-73.84,Bronx,NY
10467,98,40.88,-73.87,Bronx,NY
10468,137,40.87,-73.9,Bronx,NY
10469,35,40.87,-73.85,Bronx,NY
10470,11,40.9,-73.86,Bronx,NY
10471,6,40.9,-73.9,Bronx,NY
10472,707,40.83,-73.86,Bronx,NY
10473,62,40.82,-73.86,Bronx,NY
10474,91,40.81,-73.89,Bronx,NY
10475,6,40.87,-73.83,Bronx,NY
10504,2,41.13,-73.69,Armonk,NY
10505,3,41.341,-73.744,Baldwin Place,NY
10506,1,41.19,-73.63,Bedford,NY
10507,49,41.23,-73.69,Bedford Hills,NY
10509,260,41.42,-73.6,Brewster,NY
10511,3,41.26,-73.95,Buchanan,NY
10512,62,41.4,-73.7,Carmel,NY
10517,3,41.297,-73.864,Crompond,NY
10518,3,41.27,-73.6,Cross River,NY
10519,2,41.348,-73.663,Croton Falls,NY
10520,9,41.21,-73.87,Croton On Hudson,NY
10522,2,41.01,-73.87,Dobbs Ferry,NY
10523,33,41.05,-73.82,Elmsford,NY
10524,1,41.37,-73.93,Garrison,NY
10526,4,41.29,-73.66,Goldens Bridge,NY
10528,6,40.98,-73.72,Harrison,NY
10532,2,41.09,-73.8,Hawthorne,NY
10535,1,41.34,-73.8,Jefferson Valley,NY
10536,22,41.27,-73.69,Katonah,NY
10538,5,40.93,-73.76,Larchmont,NY
10541,48,41.38,-73.75,Mahopac,NY
10543,284,40.95,-73.73,Mamaroneck,NY
10546,3,41.2,-73.8,Millwood,NY
10547,44,41.31,-73.85,Mohegan Lake,NY
10548,2,41.25,-73.94,Montrose,NY
10549,262,41.2,-73.72,Mount Kisco,NY
10550,49,40.91,-73.83,Mount Vernon,NY
10552,9,40.92,-73.83,Mount Vernon,NY
10553,6,40.91,-73.82,Mount Vernon,NY
10560,9,41.33,-73.61,North Salem,NY
10562,213,41.19,-73.82,Ossining,NY
10566,345,41.29,-73.92,Peekskill,NY
10567,14,41.28,-73.91,Cortlandt Manor,NY
10570,28,41.13,-73.79,Pleasantville,NY
10573,575,41.02,-73.68,Port Chester,NY
10580,1,40.98,-73.69,Rye,NY
10588,2,41.33,-73.83,Shrub Oak,NY
10589,2,41.33,-73.69,Somers,NY
10590,1,41.25,-73.54,South Salem,NY
10591,44,41.08,-73.84,Tarrytown,NY
10594,21,41.12,-73.77,Thornwood,NY
10595,1,41.09,-73.77,Valhalla,NY
10596,7,41.252,-73.958,Verplanck,NY
10598,15,41.29,-73.79,Yorktown Heights,NY
10601,16,41.03,-73.76,White Plains,NY
10603,25,41.06,-73.77,White Plains,NY
10604,7,41.05,-73.73,West Harrison,NY
10605,28,41.01,-73.74,White Plains,NY
10606,97,41.02,-73.78,White Plains,NY
10607,15,41.04,-73.81,White Plains,NY
10701,158,40.95,-73.88,Yonkers,NY
10703,22,40.96,-73.88,Yonkers,NY
10704,11,40.92,-73.86,Yonkers,NY
10705,132,40.92,-73.89,Yonkers,NY
10706,1,40.99,-73.86,Hastings On Hudson,NY
10707,8,40.96,-73.82,Tuckahoe,NY
10709,7,40.96,-73.81,Eastchester,NY
10710,9,40.97,-73.85,Yonkers,NY
10801,352,40.91,-73.78,New Rochelle,NY
10803,5,40.9,-73.81,Pelham,NY
10804,1,40.95,-73.79,New Rochelle,NY
10805,131,40.89,-73.78,New Rochelle,NY
10901,153,41.14,-74.12,Suffern,NY
10913,9,41.07,-73.96,Blauvelt,NY
10917,7,41.32,-74.12,Central Valley,NY
10918,6,41.35,-74.26,Chester,NY
10920,22,41.15,-73.94,Congers,NY
10921,3,41.33,-74.37,Florida,NY
10922,3,41.335,-73.982,Fort Montgomery,NY
10923,15,41.2,-74,Garnerville,NY
10924,33,41.4,-74.4,Goshen,NY
10925,2,41.2,-74.31,Greenwood Lake,NY
10926,13,41.3,-74.15,Harriman,NY
10927,46,41.19,-73.96,Haverstraw,NY
10928,3,41.34,-74.05,Highland Falls,NY
10930,18,41.36,-74.09,Highland Mills,NY
10931,4,41.128,-74.169,Hillburn,NY
10940,185,41.4,-74.5,Middletown,NY
10941,9,41.49,-74.35,Middletown,NY
10950,339,41.3,-74.2,Monroe,NY
10952,58,41.12,-74.09,Monsey,NY
10953,1,41.4048,-74.0805,Mountainville,NY
10954,148,41.1,-74.01,Nanuet,NY
10956,55,41.15,-73.99,New City,NY
10958,2,41.37,-74.44,New Hampton,NY
10960,99,41.08,-73.93,Nyack,NY
10962,20,41.04,-73.96,Orangeburg,NY
10965,15,41.06,-74.02,Pearl River,NY
10968,4,41.04,-73.91,Piermont,NY
10969,1,41.29,-74.49,Pine Island,NY
10970,24,41.17,-74.1,Pomona,NY
10974,3,41.15,-74.2,Sloatsburg,NY
10976,11,41.03,-73.93,Sparkill,NY
10977,1847,41.12,-74.05,Spring Valley,NY
10980,9,41.26,-74.04,Stony Point,NY
10983,8,41.03,-73.95,Tappan,NY
10984,1,41.21,-74.02,Thiells,NY
10986,3,41.28,-74.01,Tomkins Cove,NY
10989,10,41.13,-73.94,Valley Cottage,NY
10990,8,41.3,-74.4,Warwick,NY
10992,3,41.42,-74.17,Washingtonville,NY
10993,14,41.21,-73.98,West Haverstraw,NY
10994,6,41.1,-73.97,West Nyack,NY
11001,31,40.72,-73.71,Floral Park,NY
11003,168,40.7,-73.71,Elmont,NY
11004,16,40.75,-73.71,Glen Oaks,NY
11010,16,40.7,-73.67,Franklin Square,NY
11020,15,40.77,-73.71,Great Neck,NY
11021,21,40.79,-73.73,Great Neck,NY
11023,16,40.8,-73.73,Great Neck,NY
11024,32,40.82,-73.74,Great Neck,NY
11030,5,40.79,-73.69,Manhasset,NY
11040,57,40.74,-73.68,New Hyde Park,NY
11050,122,40.84,-73.69,Port Washington,NY
11096,260,40.62,-73.75,Inwood,NY
11101,44,40.74,-73.94,Long Island City,NY
11102,28,40.77,-73.93,Astoria,NY
11103,31,40.76,-73.91,Astoria,NY
11104,20,40.74,-73.92,Sunnyside,NY
11105,18,40.78,-73.91,Astoria,NY
11106,46,40.76,-73.94,Astoria,NY
11109,1,40.744,-73.956,Long Island City,NY
11201,13,40.7,-73.99,Brooklyn,NY
11203,37,40.65,-73.93,Brooklyn,NY
11204,454,40.62,-73.99,Brooklyn,NY
11205,34,40.7,-73.97,Brooklyn,NY
11206,97,40.7,-73.94,Brooklyn,NY
11207,175,40.67,-73.9,Brooklyn,NY
11208,301,40.67,-73.87,Brooklyn,NY
11209,73,40.62,-74.03,Brooklyn,NY
11210,59,40.63,-73.95,Brooklyn,NY
11211,26,40.71,-73.95,Brooklyn,NY
11212,60,40.66,-73.92,Brooklyn,NY
11213,29,40.67,-73.94,Brooklyn,NY
11214,665,40.6,-74.01,Brooklyn,NY
11215,54,40.67,-73.98,Brooklyn,NY
11216,33,40.68,-73.95,Brooklyn,NY
11217,6,40.68,-73.98,Brooklyn,NY
11218,359,40.65,-73.98,Brooklyn,NY
11219,363,40.63,-74,Brooklyn,NY
11220,745,40.64,-74.02,Brooklyn,NY
11221,340,40.69,-73.93,Brooklyn,NY
11222,51,40.73,-73.95,Brooklyn,NY
11223,198,40.6,-73.97,Brooklyn,NY
11224,24,40.58,-73.99,Brooklyn,NY
11225,24,40.66,-73.96,Brooklyn,NY
11226,185,40.65,-73.96,Brooklyn,NY
11228,169,40.62,-74.01,Brooklyn,NY
11229,58,40.6,-73.94,Brooklyn,NY
11230,113,40.62,-73.97,Brooklyn,NY
11231,13,40.68,-74,Brooklyn,NY
11232,219,40.64,-74.02,Brooklyn,NY
11233,67,40.68,-73.92,Brooklyn,NY
11234,25,40.61,-73.89,Brooklyn,NY
11235,123,40.58,-73.95,Brooklyn,NY
11236,18,40.64,-73.9,Brooklyn,NY
11237,534,40.7,-73.92,Brooklyn,NY
11238,18,40.68,-73.96,Brooklyn,NY
11239,1,40.65,-73.87,Brooklyn,NY
11354,161,40.77,-73.82,Flushing,NY
11355,191,40.75,-73.83,Flushing,NY
11356,156,40.78,-73.85,College Point,NY
11357,33,40.79,-73.81,Whitestone,NY
11358,131,40.76,-73.8,Flushing,NY
11361,15,40.76,-73.77,Bayside,NY
11362,16,40.76,-73.74,Little Neck,NY
11364,6,40.75,-73.76,Oakland Gardens,NY
11365,27,40.74,-73.79,Fresh Meadows,NY
11366,13,40.73,-73.79,Fresh Meadows,NY
11367,24,40.73,-73.83,Flushing,NY
11368,2111,40.75,-73.85,Corona,NY
11369,213,40.76,-73.87,East Elmhurst,NY
11370,68,40.78,-73.89,East Elmhurst,NY
11372,361,40.75,-73.88,Jackson Heights,NY
11373,477,40.74,-73.88,Elmhurst,NY
11374,25,40.72,-73.86,Rego Park,NY
11375,12,40.72,-73.85,Forest Hills,NY
11377,215,40.75,-73.91,Woodside,NY
11378,44,40.73,-73.91,Maspeth,NY
11379,20,40.72,-73.88,Middle Village,NY
11385,346,40.7,-73.88,Ridgewood,NY
11411,12,40.69,-73.74,Cambria Heights,NY
11412,28,40.7,-73.76,Saint Albans,NY
11413,10,40.67,-73.75,Springfield Gardens,NY
11414,7,40.66,-73.85,Howard Beach,NY
11415,20,40.71,-73.83,Kew Gardens,NY
11416,131,40.69,-73.85,Ozone Park,NY
11417,72,40.67,-73.84,Ozone Park,NY
11418,242,40.7,-73.83,Richmond Hill,NY
11419,440,40.69,-73.82,South Richmond Hill,NY
11420,220,40.68,-73.82,South Ozone Park,NY
11421,157,40.69,-73.86,Woodhaven,NY
11422,11,40.65,-73.77,Rosedale,NY
